company_name,website,industry,segment,sub_segment,signal_code,signal_score,signal_date,signal_text,source_url,messaging_hook
NeoVolta,neovolta.com,Energy,Battery Storage,Battery Manufacturing,INVESTMENT_PLAN_ANNOUNCED,5,2026,JV with Longi/PotisEdge; 2-8 GWh Georgia plant mid-2026,https://neovolta.com/,Georgia manufacturing JV
Enphase Energy,enphase.com,Energy,Battery Storage,Battery Manufacturing,,4,2023-2025,SC + WI + third US site; IQ Battery 5P,https://enphase.com/,US manufacturing expansion
GE Vernova,gevernova.com,Energy,Battery Storage,Battery Manufacturing,,4,2024,Form Energy partnership; grid-scale solutions,https://www.gevernova.com/,Form Energy partnership
Northvolt,northvolt.com,Energy,Battery Storage,Battery Manufacturing,,Ongoing,European leader; considering US facility; $5B+ raised,Tailwind,4,https://northvolt.com/
Sonnen,sonnen.com,Energy,Battery Storage,Battery Manufacturing,,Ongoing,US presence via Shell; residential demand growing,Tailwind,3,https://sonnen.com/
AESC,aesc-group.com,Energy,Battery Storage,Battery Manufacturing,INVESTMENT_PLAN_ANNOUNCED,2024,Florence SC plant supplying BMW,Event,5,https://www.aesc-group.com/
Verkor,verkor.com,Energy,Battery Storage,Battery Manufacturing,,2025-12,16 GWh Dunkirk factory opened Dec 2025; Renault partnership; €2B+ raised; 50 GWh by 2030 target,Event,8,https://www.electrive.com/2025/12/15/verkor-opens-16-gwh-battery-cell-factory-in-dunkirk/
ACC (Automotive Cells Company),acc-emotion.com,Energy,Battery Storage,Battery Manufacturing,INVESTMENT_PLAN_ANNOUNCED,2024,13 GWh Douvrin plant operating; Germany/Italy plants paused; technology pivot,Event,5,https://www.reuters.com/business/energy/stellantis-backed-acc-expand-french-gigafactory-2024-12-11/
PowerCo,powerco.de,Energy,Battery Storage,Battery Manufacturing,,2024-2025,Salzgitter plant under construction; Valencia Spain plant planned,Event,5,https://www.reuters.com/business/companies-invest-ev-battery-factories-europe-2023-05-18/
Ilika,ilika.com,Energy,Battery Storage,Battery Manufacturing,,5,2025,Test cells to 17 automakers 2025 incl Tata; solid-state development,https://www.reuters.com/technology/after-northvolt-europes-battery-hopes-rely-heavily-china-2024-12-20/,UK solid-state pioneer
Tiamat Energy,tiamat.energy,Energy,Battery Storage,Battery Manufacturing,,2024-2025,€150M raise planned; 5 GWh sodium-ion gigafactory by 2029,Event,5,https://www.reuters.com/business/companies-invest-ev-battery-factories-europe-2023-05-18/
Form Energy,formenergy.com,Energy,Battery Storage,Battery Manufacturing,INVESTMENT_PLAN_ANNOUNCED,9,2025,$900M+ Series E 2025; West Virginia gigafactory construction; 100+ hour storage; multi-day grid storage pioneer,https://storm4.com/resources/industry-insights/energy-storage-startups-us/,Your West Virginia gigafactory and iron-air breakthrough redefine grid storage economics
Verkor,verkor.com,Energy,Battery Storage,Battery Manufacturing,FUNDING_LADDER,8,2025,€2.1B debt + equity inc $900M Series C; Dunkirk 16 GWh gigafactory inaugurated; Renault 20% stake,https://verkor.com/en/,Your Dunkirk gigafactory and Renault partnership anchor European EV battery production
Zenobe,zenobe.com,Energy,Battery Storage,Battery Manufacturing,FUNDING_LADDER,7,2025,£1B+ funding; UK grid storage leader; EV fleet charging; expanding to Nordics and Australia,https://climateinsider.com/2025/03/17/energy-storage-startups/,Your £1B backing and UK market leadership position you for European grid storage scale-up
Mitra Chem,mitrachem.com,Energy,Battery Storage,Battery Manufacturing,FUNDING_LADDER,9,Mar 2025,$14.5B Series B (largest battery startup round); LFP cathode manufacturing; US cathode capacity,https://fundraiseinsider.com/blog/series-b-startups/,Your record $14.5B raise signals domestic cathode material manufacturing at scale
Amprius Technologies,amprius.com,Energy,Battery Storage,Battery Manufacturing,CONTRACT_WIN,6,2026-02,$10.5M DoD contract (Defense Innovation Unit); Nanotech Energy partnership for NDAA-compliant US contract mfg; scaling to 2.0+ GWh,https://www.businesswire.com/news/home/20260203781679/en/,DoD-funded drone battery leader; defense applications
Castelion,https://www.castelion.com/,Defense,Defense Tech,Hypersonics & Missiles,FUNDING_LADDER,10,Dec 2025,"$350M Series B + Project Ranger (1,000-acre NM manufacturing campus)",https://www.castelion.com/news/series-b/,Your $350M raise and Project Ranger campus signal hypersonic production at scale
Cambium,https://cambium-usa.com/,Defense,Defense Tech,Hypersonics & Missiles,FUNDING_LADDER,10,2025,$100M Series B + Navy ONR TPS contract for phthalonitrile materials,https://www.tectonicdefense.com/advanced-materials-startup-cambium-raises-100m-series-b/,Your $100M raise and Navy contract signal TPS manufacturing scale-up
Kratos Defense,https://www.kratosdefense.com/,Defense,Defense Tech,Hypersonics & Missiles,,https://www.kratosdefense.com/newsroom/kratos-issues-letter-of-intent-for-60-full-rate-production-zeus-hypersonic-system-rocket-motors-from-l3harris,10,Dec 2025,Back-to-back hypersonic contracts signal production expansion,Project Helios; Zeus 1 and Zeus 2 motors
Hermeus,https://www.hermeus.com/,Defense,Defense Tech,Hypersonics & Missiles,FUNDING_LADDER,9,Oct 2025,$100M Series B (Sam Altman) + USAF contracts for Mach 5 aircraft,https://www.hermeus.com/newsroom-content/hermeus-raises-100-million-series-b-led-by-sam-altman,Sam Altman backing + Air Force partnership signals hypersonic aircraft momentum
Dynetics,https://www.leidos.com/,Defense,Defense Tech,Hypersonics & Missiles,,https://www.govconwire.com/articles/dynetics-670m-army-contract-for-hypersonic-system,9,Nov 2024,$670M Army contract suggests major production ramp-up in Huntsville,Leidos subsidiary; 5-year contract
Anduril Industries,https://www.anduril.com/,Defense,Defense Tech,Hypersonics & Missiles,CONTRACT_WIN,8,2024-2025,$19M Navy SM-6 contract + Denali booster successful tests,https://www.designdevelopmenttoday.com/industries/military/news/22927560/andurils-denali-takes-on-affordable-hypersonic-propulsion,Denali progress and Navy contract point to SRM scale-up
X-Bow Systems,https://www.xbowsystems.com/,Defense,Defense Tech,Hypersonics & Missiles,CONTRACT_WIN,8,Dec 2024,DoD contract expansion + Texas campus expansion,https://www.prnewswire.com/news-releases/x-bow-to-receive-additional-funding-for-expansion-of-dod-contract-for-hypersonic-solid-rocket-motor-development-302337560.html,DoD expanding your SRM contract - scaling fast on Texas campus
Ursa Major,https://ursamajor.com/,Defense,Defense Tech,Hypersonics & Missiles,CONTRACT_WIN,8,May 2025,$28.6M AFRL contract + Teledyne D3I partnership for hypersonic targets,https://ursamajor.com/media/press-release/afrl-awards-ursa-major-usd28-6m-contract/,AFRL contract and Teledyne partnership position you as propulsion leader
Stratolaunch,https://www.stratolaunch.com/,Defense,Defense Tech,Hypersonics & Missiles,CONTRACT_WIN,8,Mar 2025,Reusable Talon-A2 hypersonic flight + MDA MACH-TB contract (5 flights),https://www.stratolaunch.com/news/stratolaunch-successfully-completes-reusable-hypersonic-flight-and-recovery-with-talon-a2-vehicle/,Reusable hypersonic testbed success - full flight manifest
Northrop Grumman,https://www.northropgrumman.com/,Defense,Defense Tech,Hypersonics & Missiles,,https://news.northropgrumman.com/srm/US-Navy-Selects-Northrop-Grumman-for-Second-Stage-Solid-Rocket-Motor-Program,8,Jan 2026,New Navy SSRM contract expands motor production at Elkton,Propulsion Innovation Center
Venus Aerospace,https://www.venusaero.com/,Defense,Defense Tech,Hypersonics & Missiles,INVESTMENT_PLAN_ANNOUNCED,7,Oct 2025,Lockheed Martin Ventures investment + May 2025 RDRE flight test,https://spacenews.com/lockheed-martin-ventures-invests-in-rocket-propulsion-startup-venus-aerospace/,Lockheed investment validates your rotating detonation engine breakthrough
Park Aerospace,https://parkaerospace.com/,Defense,Defense Tech,Hypersonics & Missiles,,https://seekingalpha.com/news/4538969-park-aerospace-plans-50m-manufacturing-expansion-to-double-capacity-as-demand-surges,9,Jan 2026,Your $50M Midwest expansion signals growing defense demand - have you selected a site?,TYPE 1 LEAD; RadarWave radome prepreg
Albany Engineered Composites,https://www.albint.com/,Defense,Defense Tech,Hypersonics & Missiles,,https://www.spiritaero.com/pages/release/expanding-hypersonic-capabilities/,8,2021-2026,Your Army hypersonic contract and Spirit partnership position you as TPS leader,3D woven near-net composites
Battelle Memorial Institute,https://www.battelle.org/,Defense,Defense Tech,Hypersonics & Missiles,CONTRACT_WIN,7,Nov 2020,$46.3M AFRL MOC3HA contract for C-C composites manufacturing acceleration,https://www.battelle.org/insights/newsroom/press-releases/battelle-awarded-46.3-million-contract-to-support-manufacturing-of-materials-for-extreme-hypersonic-environments,Your $46M hypersonic materials contract makes you critical to supply chain
L3Harris,https://www.l3harris.com/,Defense,Defense Tech,Hypersonics & Missiles,,https://www.l3harris.com/newsroom/press-release/2025/12/l3harris-receives-letter-intent-kratos-defense-production-large,7,2024-2025,Scramjet and motor production signals growing demand,Acquired Aerojet Rocketdyne; Camden AR site
C-CAT,https://www.c-cat.net/,Defense,Defense Tech,Hypersonics & Missiles,CONTRACT_WIN,7,Apr 2023,$7.5M DoD supply chain contract for carbon-carbon TPS,https://www.c-cat.net/,Pentagon chose you to strengthen hypersonic C-C supply chain
Draper Laboratory,https://www.draper.com/,Defense,Defense Tech,Hypersonics & Missiles,CONTRACT_WIN,7,Mar 2024,$308M Navy CPS guidance contract,https://www.draper.com/,Major Navy guidance contract validates hypersonic navigation expertise
Canopy Aerospace,https://www.canopyaerospace.com/,Defense,Defense Tech,Hypersonics & Missiles,INVESTMENT_PLAN_ANNOUNCED,7,2024,$2.8M USAF + $850K NASA SBIR for additive TPS,https://www.canopyaerospace.com/,Air Force and NASA backing your additive manufactured TPS
Hypersonix Launch Systems,https://www.hypersonix.com/,Defense,Defense Tech,Hypersonics & Missiles,FUNDING_LADDER,6,Oct 2025,$46M Series A + DIU HyCAT contract + Kratos partnership,https://www.hypersonix.com/resources/news/global-defence-investors-for-australian-hypersonic-flight-pioneer,HyCAT win from 60+ applicants signals US market entry
General Atomics EMS,https://www.ga.com/,Defense,Defense Tech,Hypersonics & Missiles,CONTRACT_WIN,7,Oct 2019,Dynetics subcontract for hypersonic glide body subassemblies,https://www.ga.com/,Your glide body work positions you for production scale-up
Firehawk Aerospace,https://firehawkaerospace.com/,Defense,Defense Tech,Hypersonics & Missiles,INVESTMENT_PLAN_ANNOUNCED,6,Ongoing,Scalable SRM + additive propulsion addressing supply chain gap,https://firehawkaerospace.com/,Your scalable SRM approach addresses critical supply chain gap
HyperSciences,https://hypersciences.com/,Defense,Defense Tech,Hypersonics & Missiles,INVESTMENT_PLAN_ANNOUNCED,6,Apr 2025,$1.7M SBIR Phase 2 for hypersonic propulsion,https://hypersciences.com/,SBIR Phase 2 validates your hypersonic propulsion tech
Boston Materials,https://bostonmaterials.co/,Defense,Defense Tech,Hypersonics & Missiles,OEM_PARTNER,6,2022,Textron Systems partnership for TPS Z-axis Fiber technology,https://bostonmaterials.co/,Z-axis Fiber tech caught Textron attention for TPS applications
Orbital Composites,https://www.orbitalcomposites.com/,Defense,Defense Tech,Hypersonics & Missiles,INVESTMENT_PLAN_ANNOUNCED,6,Sep 2023,$1.2M USAF SBIR Phase II for 10x faster C-C manufacturing,https://www.orbitalcomposites.com/,Your USAF contract for 10x faster C-C manufacturing is game-changing
Atomic-6,https://www.atomic-6.com/,Defense,Defense Tech,Hypersonics & Missiles,OEM_PARTNER,6,2024,AFWERX SBIR Phase II + Hermeus hypersonic radome collaboration,https://www.atomic-6.com/,Your Hermeus radome partnership puts you at hypersonic aircraft forefront
HAMR Industries,https://www.hamrindustries.com/,Defense,Defense Tech,Hypersonics & Missiles,,5,Ongoing,Additive manufacturing for ceramic radomes; hypersonic market growth,https://www.hamrindustries.com/,Ceramic AM capability serves growing hypersonic radome demand
Mentis Sciences,https://www.mentissciences.com/,Defense,Defense Tech,Hypersonics & Missiles,,5,Ongoing,Composite radomes for hypersonics; defense spending +8% YoY,https://www.mentissciences.com/,Composite radome expertise for hypersonic production scale-up
Polaris Sensor Technologies,https://www.polarissensor.com/,Defense,Defense Tech,Hypersonics & Missiles,,5,2025,Aero-Optics Kit for hypersonic seekers; missile defense growth,https://www.polarissensor.com/,Seeker imaging tech serves hypersonic guidance requirements
II-VI Aerospace & Defense,https://www.coherent.com/,Defense,Defense Tech,Hypersonics & Missiles,,https://www.coherent.com/,5,Ongoing,High-temp materials position you for hypersonic production growth,Diamond; SiC; radome materials
Axiom Materials,https://axiommaterials.com/,Defense,Defense Tech,Hypersonics & Missiles,,5,Ongoing,Global CMC leader; hypersonic TPS demand accelerating,https://axiommaterials.com/,CMC expertise positions you for hypersonic market growth
Spirit AeroSystems,https://www.spiritaero.com/,Defense,Defense Tech,Hypersonics & Missiles,,https://www.spiritaero.com/,5,Ongoing,Aerostructures expertise for hypersonic production scale-up,Boeing acquisition pending
Modus Advanced,https://www.modusadvanced.com/,Defense,Defense Tech,Hypersonics & Missiles,,5,Ongoing,Hypersonic sub-assembly expertise; precision manufacturing,https://www.modusadvanced.com/,Precision manufacturing for hypersonic programs
Ultramet,https://ultramet.com/,Defense,Defense Tech,Hypersonics & Missiles,,4,Ongoing,CMC manufacturer; refractory materials,https://ultramet.com/,Refractory CMC capability for hypersonic thermal protection
Hexcel Corporation,https://hexcel.com/,Defense,Defense Tech,Hypersonics & Missiles,,https://hexcel.com/,4,Ongoing,Carbon fiber leadership positions you for hypersonic growth,Aerospace-grade carbon fiber
Toray Composite Materials,https://www.toraycma.com/,Defense,Defense Tech,Hypersonics & Missiles,,4,Ongoing,Defense carbon fiber supplier; 20+ years experience,https://www.toraycma.com/,Carbon fiber for defense programs including hypersonics
Haynes International,https://haynesintl.com/,Defense,Defense Tech,Hypersonics & Missiles,,https://haynesintl.com/,4,Ongoing,HASTELLOY expertise for extreme hypersonic heat applications,Nickel/cobalt superalloys
Special Metals,https://www.specialmetals.com/,Defense,Defense Tech,Hypersonics & Missiles,,4,Ongoing,High-temp alloy manufacturer; INCONEL,https://www.specialmetals.com/,Alloys for high-pressure high-temp hypersonic environments
Hera Technologies,https://www.heratechnologies.com/,Defense,Defense Tech,Hypersonics & Missiles,,4,Ongoing,TPS and composite structures,https://www.heratechnologies.com/,TPS build-to-spec capability for hypersonic programs
Oceaneering,https://www.oceaneering.com/,Defense,Defense Tech,Hypersonics & Missiles,,https://www.oceaneering.com/,4,Ongoing,40+ years TPS experience including Space Shuttle and SLS,Space Shuttle; SLS
Tex Tech Industries,https://textechindustries.com/,Defense,Defense Tech,Hypersonics & Missiles,,4,Ongoing,TPS materials manufacturer; technical textiles,https://textechindustries.com/,100+ years technical textiles for thermal protection systems
Concept Group LLC,https://conceptgroupllc.com/,Defense,Defense Tech,Hypersonics & Missiles,,4,Ongoing,Insulon vacuum insulation; 50+ years aerospace,https://conceptgroupllc.com/,Aerospace thermal insulation solutions for hypersonics
Collins Aerospace,https://www.rtx.com/collins-aerospace,Defense,Defense Tech,Hypersonics & Missiles,,https://www.rtx.com/collins-aerospace,4,Ongoing,Weapons guidance systems expertise for hypersonic programs,UTC + Rockwell Collins merger
Honeywell Aerospace,https://aerospace.honeywell.com/,Defense,Defense Tech,Hypersonics & Missiles,,https://aerospace.honeywell.com/,4,Ongoing,Inertial navigation leadership for hypersonic guidance,GPS-denied navigation
